extracted_number;id;correct_answer;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
25;76;25;202;0;1.0;True;5
25;76;25;189;0;1.0;True;6
25;76;25;183;0;1.0;True;7
25;76;25;197;0;1.0;True;8
25;76;25;174;0;1.0;True;9
1;77;1;157;0;1.0;True;0
1;77;1;154;0;1.0;True;1
1;77;1;152;0;1.0;True;2
1;77;1;145;0;1.0;True;3
1;77;1;746;0;1.0;True;4
1;77;1;168;0;1.0;True;5
1;77;1;139;0;1.0;True;6
1;77;1;158;0;1.0;True;7
1;77;1;154;0;1.0;True;8
1;77;1;217;0;1.0;True;9
2;78;2;135;0;1.0;True;0
2;78;2;121;0;1.0;True;1
2;78;2;107;0;1.0;True;2
2;78;2;133;0;1.0;True;3
2;78;2;136;0;1.0;True;4
2;78;2;180;0;1.0;True;5
2;78;2;153;0;1.0;True;6
2;78;2;152;0;1.0;True;7
2;78;2;180;0;1.0;True;8
2;78;2;152;0;1.0;True;9
11;79;11;163;0;1.0;True;0
11;79;11;246;0;1.0;True;1
11;79;11;120;0;1.0;True;2
11;79;11;240;0;1.0;True;3
11;79;11;273;0;1.0;True;4
11;79;11;195;0;1.0;True;5
11;79;11;168;0;1.0;True;6
11;79;11;150;0;1.0;True;7
11;79;11;258;0;1.0;True;8
11;79;11;210;0;1.0;True;9
20;80;15;272;0;0.2;False;0
15;80;15;155;0;0.8;True;1
15;80;15;190;0;0.8;True;2
15;80;15;210;0;0.8;True;3
15;80;15;160;0;0.8;True;4
20;80;15;259;0;0.2;False;5
15;80;15;154;0;0.8;True;6
15;80;15;185;0;0.8;True;7
15;80;15;146;0;0.8;True;8
15;80;15;721;0;0.8;True;9
20;81;20;119;0;1.0;True;0
20;81;20;112;0;1.0;True;1
20;81;20;172;0;1.0;True;2
20;81;20;221;0;1.0;True;3
20;81;20;840;0;1.0;True;4
20;81;20;181;0;1.0;True;5
20;81;20;837;0;1.0;True;6
20;81;20;175;0;1.0;True;7
20;81;20;175;0;1.0;True;8
20;81;20;110;0;1.0;True;9
8722;82;8722;383;0;0.9;True;0
8722;82;8722;169;0;0.9;True;1
8722;82;8722;216;0;0.9;True;2
8722;82;8722;253;0;0.9;True;3
8712;82;8722;228;0;0.1;False;4
8722;82;8722;299;0;0.9;True;5
8722;82;8722;478;0;0.9;True;6
8722;82;8722;430;0;0.9;True;7
8722;82;8722;392;0;0.9;True;8
8722;82;8722;382;0;0.9;True;9
5;83;5;311;0;1.0;True;0
5;83;5;237;0;1.0;True;1
5;83;5;224;0;1.0;True;2
5;83;5;188;0;1.0;True;3
5;83;5;227;0;1.0;True;4
5;83;5;167;0;1.0;True;5
5;83;5;231;0;1.0;True;6
5;83;5;249;0;1.0;True;7
5;83;5;213;0;1.0;True;8
5;83;5;230;0;1.0;True;9
83;84;83;213;0;1.0;True;0
83;84;83;211;0;1.0;True;1
83;84;83;164;0;1.0;True;2
83;84;83;163;0;1.0;True;3
83;84;83;199;0;1.0;True;4
83;84;83;152;0;1.0;True;5
83;84;83;204;0;1.0;True;6
83;84;83;207;0;1.0;True;7
83;84;83;181;0;1.0;True;8
83;84;83;139;0;1.0;True;9
29;85;29;266;0;1.0;True;0
29;85;29;211;0;1.0;True;1
29;85;29;209;0;1.0;True;2
29;85;29;146;0;1.0;True;3
29;85;29;192;0;1.0;True;4
29;85;29;216;0;1.0;True;5
29;85;29;198;0;1.0;True;6
29;85;29;182;0;1.0;True;7
29;85;29;218;0;1.0;True;8
29;85;29;329;0;1.0;True;9
53;86;53;226;0;1.0;True;0
53;86;53;268;0;1.0;True;1
53;86;53;266;0;1.0;True;2
53;86;53;264;0;1.0;True;3
53;86;53;256;0;1.0;True;4
53;86;53;179;0;1.0;True;5
53;86;53;173;0;1.0;True;6
53;86;53;271;0;1.0;True;7
53;86;53;183;0;1.0;True;8
53;86;53;206;0;1.0;True;9
3;87;3;190;0;1.0;True;0
3;87;3;168;0;1.0;True;1
3;87;3;138;0;1.0;True;2
3;87;3;230;0;1.0;True;3
3;87;3;150;0;1.0;True;4
3;87;3;176;0;1.0;True;5
3;87;3;174;0;1.0;True;6
3;87;3;173;0;1.0;True;7
3;87;3;173;0;1.0;True;8
3;87;3;167;0;1.0;True;9
33;88;33;214;0;1.0;True;0
33;88;33;259;0;1.0;True;1
33;88;33;266;0;1.0;True;2
33;88;33;869;0;1.0;True;3
33;88;33;210;0;1.0;True;4
33;88;33;171;0;1.0;True;5
33;88;33;208;0;1.0;True;6
33;88;33;214;0;1.0;True;7
33;88;33;237;0;1.0;True;8
33;88;33;145;0;1.0;True;9
1;89;1;221;0;1.0;True;0
1;89;1;224;0;1.0;True;1
1;89;1;293;0;1.0;True;2
1;89;1;213;0;1.0;True;3
1;89;1;229;0;1.0;True;4
1;89;1;229;0;1.0;True;5
1;89;1;258;0;1.0;True;6
1;89;1;184;0;1.0;True;7
1;89;1;844;0;1.0;True;8
1;89;1;236;0;1.0;True;9
16;90;16;244;0;1.0;True;0
16;90;16;184;0;1.0;True;1
16;90;16;190;0;1.0;True;2
16;90;16;244;0;1.0;True;3
16;90;16;220;0;1.0;True;4
16;90;16;241;0;1.0;True;5
16;90;16;201;0;1.0;True;6
16;90;16;172;0;1.0;True;7
16;90;16;210;0;1.0;True;8
16;90;16;153;0;1.0;True;9
47;91;47;195;0;1.0;True;0
47;91;47;196;0;1.0;True;1
47;91;47;222;0;1.0;True;2
47;91;47;172;0;1.0;True;3
47;91;47;187;0;1.0;True;4
47;91;47;203;0;1.0;True;5
47;91;47;194;0;1.0;True;6
47;91;47;234;0;1.0;True;7
47;91;47;148;0;1.0;True;8
47;91;47;208;0;1.0;True;9
5590;92;5590;289;0;1.0;True;0
5590;92;5590;271;0;1.0;True;1
5590;92;5590;204;0;1.0;True;2
5590;92;5590;313;0;1.0;True;3
5590;92;5590;294;0;1.0;True;4
5590;92;5590;1245;0;1.0;True;5
5590;92;5590;147;0;1.0;True;6
5590;92;5590;309;0;1.0;True;7
5590;92;5590;284;0;1.0;True;8
5590;92;5590;209;0;1.0;True;9
1;93;1;230;0;1.0;True;0
1;93;1;221;0;1.0;True;1
1;93;1;296;0;1.0;True;2
1;93;1;252;0;1.0;True;3
1;93;1;273;0;1.0;True;4
1;93;1;234;0;1.0;True;5
1;93;1;212;0;1.0;True;6
1;93;1;887;0;1.0;True;7
1;93;1;242;0;1.0;True;8
1;93;1;609;0;1.0;True;9
3;94;1;354;0;0.9;False;0
3;94;1;376;0;0.9;False;1
1;94;1;256;0;0.1;True;2
3;94;1;269;0;0.9;False;3
3;94;1;324;0;0.9;False;4
3;94;1;374;0;0.9;False;5
3;94;1;272;0;0.9;False;6
3;94;1;382;0;0.9;False;7
3;94;1;347;0;0.9;False;8
3;94;1;317;0;0.9;False;9
49;95;49;190;0;1.0;True;0
49;95;49;273;0;1.0;True;1
49;95;49;274;0;1.0;True;2
49;95;49;284;0;1.0;True;3
49;95;49;233;0;1.0;True;4
49;95;49;224;0;1.0;True;5
49;95;49;230;0;1.0;True;6
49;95;49;241;0;1.0;True;7
49;95;49;156;0;1.0;True;8
49;95;49;325;0;1.0;True;9
9;96;9;244;0;1.0;True;0
9;96;9;287;0;1.0;True;1
9;96;9;287;0;1.0;True;2
9;96;9;262;0;1.0;True;3
9;96;9;248;0;1.0;True;4
9;96;9;246;0;1.0;True;5
9;96;9;262;0;1.0;True;6
9;96;9;270;0;1.0;True;7
9;96;9;241;0;1.0;True;8
9;96;9;269;0;1.0;True;9
78;97;78;282;0;1.0;True;0
78;97;78;360;0;1.0;True;1
78;97;78;195;0;1.0;True;2
78;97;78;146;0;1.0;True;3
78;97;78;310;0;1.0;True;4
78;97;78;314;0;1.0;True;5
78;97;78;137;0;1.0;True;6
78;97;78;252;0;1.0;True;7
78;97;78;148;0;1.0;True;8
78;97;78;272;0;1.0;True;9
34;98;34;144;0;1.0;True;0
34;98;34;129;0;1.0;True;1
34;98;34;129;0;1.0;True;2
34;98;34;127;0;1.0;True;3
34;98;34;130;0;1.0;True;4
34;98;34;191;0;1.0;True;5
34;98;34;157;0;1.0;True;6
34;98;34;132;0;1.0;True;7
34;98;34;173;0;1.0;True;8
34;98;34;125;0;1.0;True;9
7;99;7;194;0;1.0;True;0
7;99;7;316;0;1.0;True;1
7;99;7;128;0;1.0;True;2
7;99;7;208;0;1.0;True;3
7;99;7;216;0;1.0;True;4
7;99;7;176;0;1.0;True;5
7;99;7;156;0;1.0;True;6
7;99;7;177;0;1.0;True;7
7;99;7;760;0;1.0;True;8
7;99;7;819;0;1.0;True;9
24;100;24;139;0;1.0;True;0
24;100;24;208;0;1.0;True;1
24;100;24;250;0;1.0;True;2
24;100;24;160;0;1.0;True;3
24;100;24;176;0;1.0;True;4
24;100;24;115;0;1.0;True;5
24;100;24;228;0;1.0;True;6
24;100;24;165;0;1.0;True;7
24;100;24;127;0;1.0;True;8
24;100;24;250;0;1.0;True;9
34;101;34;195;0;1.0;True;0
34;101;34;134;0;1.0;True;1
34;101;34;140;0;1.0;True;2
34;101;34;189;0;1.0;True;3
34;101;34;154;0;1.0;True;4
34;101;34;283;0;1.0;True;5
34;101;34;278;0;1.0;True;6
34;101;34;286;0;1.0;True;7
34;101;34;138;0;1.0;True;8
34;101;34;127;0;1.0;True;9
10;102;10;285;0;1.0;True;0
10;102;10;293;0;1.0;True;1
10;102;10;319;0;1.0;True;2
10;102;10;153;0;1.0;True;3
10;102;10;282;0;1.0;True;4
10;102;10;165;0;1.0;True;5
10;102;10;180;0;1.0;True;6
10;102;10;230;0;1.0;True;7
10;102;10;176;0;1.0;True;8
10;102;10;191;0;1.0;True;9
14;103;14;211;0;1.0;True;0
14;103;14;144;0;1.0;True;1
14;103;14;164;0;1.0;True;2
14;103;14;182;0;1.0;True;3
14;103;14;125;0;1.0;True;4
14;103;14;168;0;1.0;True;5
14;103;14;128;0;1.0;True;6
14;103;14;190;0;1.0;True;7
14;103;14;195;0;1.0;True;8
14;103;14;140;0;1.0;True;9
860;104;10;454;0;0.6;False;0
10;104;10;506;0;0.4;True;1
860;104;10;271;0;0.6;False;2
10;104;10;462;0;0.4;True;3
860;104;10;158;0;0.6;False;4
10;104;10;284;0;0.4;True;5
860;104;10;438;0;0.6;False;6
10;104;10;248;0;0.4;True;7
860;104;10;182;0;0.6;False;8
860;104;10;362;0;0.6;False;9
15;105;15;1065;0;1.0;True;0
15;105;15;306;0;1.0;True;1
15;105;15;765;0;1.0;True;2
15;105;15;473;0;1.0;True;3
15;105;15;746;0;1.0;True;4
15;105;15;1223;0;1.0;True;5
15;105;15;467;0;1.0;True;6
15;105;15;207;0;1.0;True;7
15;105;15;738;0;1.0;True;8
15;105;15;1300;0;1.0;True;9
621;106;621;228;0;0.9;True;0
621;106;621;274;0;0.9;True;1
27;106;621;741;0;0.1;False;2
621;106;621;329;0;0.9;True;3
621;106;621;503;0;0.9;True;4
621;106;621;294;0;0.9;True;5
621;106;621;466;0;0.9;True;6
621;106;621;428;0;0.9;True;7
621;106;621;321;0;0.9;True;8
621;106;621;333;0;0.9;True;9
1;107;1;266;0;1.0;True;0
1;107;1;1005;0;1.0;True;1
1;107;1;655;0;1.0;True;2
1;107;1;936;0;1.0;True;3
1;107;1;286;0;1.0;True;4
1;107;1;158;0;1.0;True;5
1;107;1;652;0;1.0;True;6
1;107;1;217;0;1.0;True;7
1;107;1;207;0;1.0;True;8
1;107;1;649;0;1.0;True;9
2;108;2;151;0;1.0;True;0
2;108;2;145;0;1.0;True;1
2;108;2;144;0;1.0;True;2
2;108;2;159;0;1.0;True;3
2;108;2;158;0;1.0;True;4
2;108;2;129;0;1.0;True;5
2;108;2;139;0;1.0;True;6
2;108;2;140;0;1.0;True;7
2;108;2;141;0;1.0;True;8
2;108;2;138;0;1.0;True;9
14;109;14;283;0;1.0;True;0
14;109;14;305;0;1.0;True;1
14;109;14;233;0;1.0;True;2
14;109;14;276;0;1.0;True;3
14;109;14;249;0;1.0;True;4
14;109;14;220;0;1.0;True;5
14;109;14;232;0;1.0;True;6
14;109;14;249;0;1.0;True;7
14;109;14;285;0;1.0;True;8
14;109;14;190;0;1.0;True;9
6;110;8;286;0;0.1;False;0
8;110;8;280;0;0.9;True;1
8;110;8;321;0;0.9;True;2
8;110;8;87;0;0.9;True;3
8;110;8;382;0;0.9;True;4
8;110;8;153;0;0.9;True;5
8;110;8;315;0;0.9;True;6
8;110;8;447;0;0.9;True;7
8;110;8;420;0;0.9;True;8
8;110;8;248;0;0.9;True;9
2;111;2;517;0;1.0;True;0
2;111;2;195;0;1.0;True;1
2;111;2;775;0;1.0;True;2
2;111;2;775;0;1.0;True;3
2;111;2;799;0;1.0;True;4
2;111;2;674;0;1.0;True;5
2;111;2;757;0;1.0;True;6
2;111;2;232;0;1.0;True;7
2;111;2;761;0;1.0;True;8
2;111;2;235;0;1.0;True;9
14;112;14;165;0;1.0;True;0
14;112;14;150;0;1.0;True;1
14;112;14;151;0;1.0;True;2
14;112;14;151;0;1.0;True;3
14;112;14;161;0;1.0;True;4
14;112;14;229;0;1.0;True;5
14;112;14;145;0;1.0;True;6
14;112;14;156;0;1.0;True;7
14;112;14;189;0;1.0;True;8
14;112;14;220;0;1.0;True;9
89;113;89;137;0;1.0;True;0
89;113;89;210;0;1.0;True;1
89;113;89;140;0;1.0;True;2
89;113;89;152;0;1.0;True;3
89;113;89;181;0;1.0;True;4
89;113;89;189;0;1.0;True;5
89;113;89;113;0;1.0;True;6
89;113;89;155;0;1.0;True;7
89;113;89;182;0;1.0;True;8
89;113;89;191;0;1.0;True;9
20;114;20;185;0;1.0;True;0
20;114;20;199;0;1.0;True;1
20;114;20;176;0;1.0;True;2
20;114;20;189;0;1.0;True;3
20;114;20;158;0;1.0;True;4
20;114;20;210;0;1.0;True;5
20;114;20;184;0;1.0;True;6
20;114;20;187;0;1.0;True;7
20;114;20;160;0;1.0;True;8
20;114;20;175;0;1.0;True;9
7;115;7;273;0;1.0;True;0
7;115;7;232;0;1.0;True;1
7;115;7;264;0;1.0;True;2
7;115;7;207;0;1.0;True;3
7;115;7;196;0;1.0;True;4
7;115;7;206;0;1.0;True;5
7;115;7;189;0;1.0;True;6
7;115;7;253;0;1.0;True;7
7;115;7;200;0;1.0;True;8
7;115;7;204;0;1.0;True;9
1;116;1;199;0;1.0;True;0
1;116;1;599;0;1.0;True;1
1;116;1;199;0;1.0;True;2
1;116;1;132;0;1.0;True;3
1;116;1;132;0;1.0;True;4
1;116;1;133;0;1.0;True;5
1;116;1;157;0;1.0;True;6
1;116;1;215;0;1.0;True;7
1;116;1;239;0;1.0;True;8
1;116;1;120;0;1.0;True;9
16;117;16;158;0;1.0;True;0
16;117;16;133;0;1.0;True;1
16;117;16;178;0;1.0;True;2
16;117;16;190;0;1.0;True;3
16;117;16;169;0;1.0;True;4
16;117;16;169;0;1.0;True;5
16;117;16;188;0;1.0;True;6
16;117;16;147;0;1.0;True;7
16;117;16;224;0;1.0;True;8
16;117;16;144;0;1.0;True;9
21;118;21;205;0;1.0;True;0
21;118;21;176;0;1.0;True;1
21;118;21;174;0;1.0;True;2
21;118;21;142;0;1.0;True;3
21;118;21;170;0;1.0;True;4
21;118;21;167;0;1.0;True;5
21;118;21;162;0;1.0;True;6
21;118;21;188;0;1.0;True;7
21;118;21;166;0;1.0;True;8
21;118;21;188;0;1.0;True;9
3;119;3;187;0;1.0;True;0
3;119;3;189;0;1.0;True;1
3;119;3;200;0;1.0;True;2
3;119;3;182;0;1.0;True;3
3;119;3;201;0;1.0;True;4
3;119;3;180;0;1.0;True;5
3;119;3;621;0;1.0;True;6
3;119;3;201;0;1.0;True;7
3;119;3;228;0;1.0;True;8
3;119;3;228;0;1.0;True;9
5;120;5;171;0;1.0;True;0
5;120;5;173;0;1.0;True;1
5;120;5;197;0;1.0;True;2
5;120;5;197;0;1.0;True;3
5;120;5;211;0;1.0;True;4
5;120;5;172;0;1.0;True;5
5;120;5;711;0;1.0;True;6
5;120;5;208;0;1.0;True;7
5;120;5;193;0;1.0;True;8
5;120;5;169;0;1.0;True;9
9;121;9;187;0;1.0;True;0
9;121;9;168;0;1.0;True;1
9;121;9;133;0;1.0;True;2
9;121;9;161;0;1.0;True;3
9;121;9;127;0;1.0;True;4
9;121;9;128;0;1.0;True;5
9;121;9;142;0;1.0;True;6
9;121;9;166;0;1.0;True;7
9;121;9;144;0;1.0;True;8
9;121;9;141;0;1.0;True;9
76;122;76;168;0;1.0;True;0
76;122;76;249;0;1.0;True;1
76;122;76;165;0;1.0;True;2
76;122;76;180;0;1.0;True;3
76;122;76;172;0;1.0;True;4
76;122;76;247;0;1.0;True;5
76;122;76;171;0;1.0;True;6
76;122;76;164;0;1.0;True;7
76;122;76;196;0;1.0;True;8
76;122;76;222;0;1.0;True;9
28;123;28;152;0;1.0;True;0
28;123;28;185;0;1.0;True;1
28;123;28;174;0;1.0;True;2
28;123;28;180;0;1.0;True;3
28;123;28;148;0;1.0;True;4
28;123;28;130;0;1.0;True;5
28;123;28;144;0;1.0;True;6
28;123;28;141;0;1.0;True;7
28;123;28;143;0;1.0;True;8
28;123;28;152;0;1.0;True;9
30;124;30;722;0;1.0;True;0
30;124;30;141;0;1.0;True;1
30;124;30;167;0;1.0;True;2
30;124;30;108;0;1.0;True;3
30;124;30;698;0;1.0;True;4
30;124;30;121;0;1.0;True;5
30;124;30;180;0;1.0;True;6
30;124;30;121;0;1.0;True;7
30;124;30;142;0;1.0;True;8
30;124;30;131;0;1.0;True;9
19;125;19;313;0;1.0;True;0
19;125;19;237;0;1.0;True;1
19;125;19;343;0;1.0;True;2
19;125;19;205;0;1.0;True;3
19;125;19;269;0;1.0;True;4
19;125;19;167;0;1.0;True;5
19;125;19;190;0;1.0;True;6
19;125;19;196;0;1.0;True;7
19;125;19;205;0;1.0;True;8
19;125;19;194;0;1.0;True;9
2;126;2;167;0;1.0;True;0
2;126;2;184;0;1.0;True;1
2;126;2;159;0;1.0;True;2
2;126;2;163;0;1.0;True;3
2;126;2;197;0;1.0;True;4
2;126;2;221;0;1.0;True;5
2;126;2;156;0;1.0;True;6
2;126;2;192;0;1.0;True;7
2;126;2;130;0;1.0;True;8
2;126;2;131;0;1.0;True;9
22;127;22;197;0;1.0;True;0
22;127;22;195;0;1.0;True;1
22;127;22;191;0;1.0;True;2
22;127;22;195;0;1.0;True;3
22;127;22;175;0;1.0;True;4
22;127;22;142;0;1.0;True;5
22;127;22;190;0;1.0;True;6
22;127;22;192;0;1.0;True;7
22;127;22;198;0;1.0;True;8
22;127;22;188;0;1.0;True;9
7;128;7;179;0;1.0;True;0
7;128;7;160;0;1.0;True;1
7;128;7;225;0;1.0;True;2
7;128;7;236;0;1.0;True;3
7;128;7;214;0;1.0;True;4
7;128;7;223;0;1.0;True;5
7;128;7;762;0;1.0;True;6
7;128;7;202;0;1.0;True;7
7;128;7;235;0;1.0;True;8
7;128;7;195;0;1.0;True;9
42;129;42;194;0;1.0;True;0
42;129;42;248;0;1.0;True;1
42;129;42;177;0;1.0;True;2
42;129;42;277;0;1.0;True;3
42;129;42;332;0;1.0;True;4
42;129;42;233;0;1.0;True;5
42;129;42;275;0;1.0;True;6
42;129;42;240;0;1.0;True;7
42;129;42;184;0;1.0;True;8
42;129;42;193;0;1.0;True;9
14;130;14;152;0;1.0;True;0
14;130;14;166;0;1.0;True;1
14;130;14;210;0;1.0;True;2
14;130;14;155;0;1.0;True;3
14;130;14;191;0;1.0;True;4
14;130;14;121;0;1.0;True;5
14;130;14;197;0;1.0;True;6
14;130;14;167;0;1.0;True;7
14;130;14;154;0;1.0;True;8
14;130;14;140;0;1.0;True;9
24;131;24;204;0;1.0;True;0
24;131;24;176;0;1.0;True;1
24;131;24;231;0;1.0;True;2
24;131;24;211;0;1.0;True;3
24;131;24;252;0;1.0;True;4
24;131;24;187;0;1.0;True;5
24;131;24;155;0;1.0;True;6
24;131;24;195;0;1.0;True;7
24;131;24;226;0;1.0;True;8
24;131;24;227;0;1.0;True;9
8;132;8;609;0;0.6;True;0
8;132;8;703;0;0.6;True;1
1.6;132;8;1078;0;0.4;False;2
1.6;132;8;859;0;0.4;False;3
8;132;8;368;0;0.6;True;4
8;132;8;528;0;0.6;True;5
8;132;8;697;0;0.6;True;6
1.6;132;8;605;0;0.4;False;7
1.6;132;8;490;0;0.4;False;8
8;132;8;1548;0;0.6;True;9
27;133;27;1403;0;1.0;True;0
27;133;27;292;0;1.0;True;1
27;133;27;480;0;1.0;True;2
27;133;27;290;0;1.0;True;3
27;133;27;1721;0;1.0;True;4
27;133;27;1776;0;1.0;True;5
27;133;27;337;0;1.0;True;6
27;133;27;582;0;1.0;True;7
27;133;27;544;0;1.0;True;8
27;133;27;530;0;1.0;True;9
31;134;31;175;0;1.0;True;0
31;134;31;199;0;1.0;True;1
31;134;31;199;0;1.0;True;2
31;134;31;231;0;1.0;True;3
31;134;31;161;0;1.0;True;4
31;134;31;184;0;1.0;True;5
31;134;31;177;0;1.0;True;6
31;134;31;211;0;1.0;True;7
31;134;31;175;0;1.0;True;8
31;134;31;190;0;1.0;True;9
2;135;2;175;0;1.0;True;0
2;135;2;159;0;1.0;True;1
2;135;2;160;0;1.0;True;2
2;135;2;130;0;1.0;True;3
2;135;2;187;0;1.0;True;4
2;135;2;166;0;1.0;True;5
2;135;2;154;0;1.0;True;6
2;135;2;229;0;1.0;True;7
2;135;2;179;0;1.0;True;8
2;135;2;163;0;1.0;True;9
21;136;21;150;0;1.0;True;0
21;136;21;235;0;1.0;True;1
21;136;21;206;0;1.0;True;2
21;136;21;192;0;1.0;True;3
21;136;21;135;0;1.0;True;4
21;136;21;221;0;1.0;True;5
21;136;21;181;0;1.0;True;6
21;136;21;200;0;1.0;True;7
21;136;21;134;0;1.0;True;8
21;136;21;195;0;1.0;True;9
4;137;4;228;0;1.0;True;0
4;137;4;173;0;1.0;True;1
4;137;4;156;0;1.0;True;2
4;137;4;198;0;1.0;True;3
4;137;4;187;0;1.0;True;4
4;137;4;293;0;1.0;True;5
4;137;4;281;0;1.0;True;6
4;137;4;186;0;1.0;True;7
4;137;4;174;0;1.0;True;8
4;137;4;161;0;1.0;True;9
4;138;80;2076;0;0.1;False;0
0.8;138;80;701;0;0.3;False;1
0.8;138;80;1904;0;0.3;False;2
0.8;138;80;432;0;0.3;False;3
1;138;80;269;0;0.4;False;4
1;138;80;1839;0;0.4;False;5
8;138;80;2326;0;0.2;False;6
1;138;80;2649;0;0.4;False;7
8;138;80;1992;0;0.2;False;8
1;138;80;303;0;0.4;False;9
3;139;3;188;0;1.0;True;0
3;139;3;253;0;1.0;True;1
3;139;3;160;0;1.0;True;2
3;139;3;186;0;1.0;True;3
3;139;3;181;0;1.0;True;4
3;139;3;280;0;1.0;True;5
3;139;3;183;0;1.0;True;6
3;139;3;198;0;1.0;True;7
3;139;3;239;0;1.0;True;8
3;139;3;289;0;1.0;True;9
2;140;2;172;0;1.0;True;0
2;140;2;521;0;1.0;True;1
2;140;2;155;0;1.0;True;2
2;140;2;170;0;1.0;True;3
2;140;2;466;0;1.0;True;4
2;140;2;739;0;1.0;True;5
2;140;2;183;0;1.0;True;6
2;140;2;191;0;1.0;True;7
2;140;2;705;0;1.0;True;8
2;140;2;785;0;1.0;True;9
7;141;7;247;0;1.0;True;0
7;141;7;219;0;1.0;True;1
7;141;7;260;0;1.0;True;2
7;141;7;291;0;1.0;True;3
7;141;7;252;0;1.0;True;4
7;141;7;318;0;1.0;True;5
7;141;7;152;0;1.0;True;6
7;141;7;307;0;1.0;True;7
7;141;7;252;0;1.0;True;8
7;141;7;310;0;1.0;True;9
1;142;1;254;0;1.0;True;0
1;142;1;518;0;1.0;True;1
1;142;1;287;0;1.0;True;2
1;142;1;466;0;1.0;True;3
1;142;1;368;0;1.0;True;4
1;142;1;287;0;1.0;True;5
1;142;1;1005;0;1.0;True;6
1;142;1;311;0;1.0;True;7
1;142;1;242;0;1.0;True;8
1;142;1;337;0;1.0;True;9
4;143;4;161;0;1.0;True;0
4;143;4;1097;0;1.0;True;1
4;143;4;1556;0;1.0;True;2
4;143;4;1091;0;1.0;True;3
4;143;4;1507;0;1.0;True;4
4;143;4;216;0;1.0;True;5
4;143;4;161;0;1.0;True;6
4;143;4;1679;0;1.0;True;7
4;143;4;1070;0;1.0;True;8
4;143;4;1322;0;1.0;True;9
4;144;4;230;0;1.0;True;0
4;144;4;290;0;1.0;True;1
4;144;4;704;0;1.0;True;2
4;144;4;789;0;1.0;True;3
4;144;4;293;0;1.0;True;4
4;144;4;235;0;1.0;True;5
4;144;4;652;0;1.0;True;6
4;144;4;235;0;1.0;True;7
4;144;4;266;0;1.0;True;8
4;144;4;222;0;1.0;True;9
32;145;32;191;0;1.0;True;0
32;145;32;214;0;1.0;True;1
32;145;32;176;0;1.0;True;2
32;145;32;159;0;1.0;True;3
32;145;32;158;0;1.0;True;4
32;145;32;192;0;1.0;True;5
32;145;32;178;0;1.0;True;6
32;145;32;209;0;1.0;True;7
32;145;32;160;0;1.0;True;8
32;145;32;193;0;1.0;True;9
60;146;60;241;0;1.0;True;0
60;146;60;214;0;1.0;True;1
60;146;60;256;0;1.0;True;2
60;146;60;153;0;1.0;True;3
60;146;60;238;0;1.0;True;4
60;146;60;236;0;1.0;True;5
60;146;60;194;0;1.0;True;6
60;146;60;185;0;1.0;True;7
60;146;60;184;0;1.0;True;8
60;146;60;204;0;1.0;True;9
9;147;9;945;0;1.0;True;0
9;147;9;2441;0;1.0;True;1
9;147;9;987;0;1.0;True;2
9;147;9;1187;0;1.0;True;3
9;147;9;242;0;1.0;True;4
9;147;9;1326;0;1.0;True;5
9;147;9;2263;0;1.0;True;6
9;147;9;1358;0;1.0;True;7
9;147;9;1017;0;1.0;True;8
9;147;9;1205;0;1.0;True;9
89;148;89;182;0;1.0;True;0
89;148;89;178;0;1.0;True;1
89;148;89;220;0;1.0;True;2
89;148;89;193;0;1.0;True;3
89;148;89;193;0;1.0;True;4
89;148;89;193;0;1.0;True;5
89;148;89;235;0;1.0;True;6
89;148;89;202;0;1.0;True;7
89;148;89;171;0;1.0;True;8
89;148;89;200;0;1.0;True;9
105;149;105;218;0;1.0;True;0
105;149;105;200;0;1.0;True;1
105;149;105;111;0;1.0;True;2
105;149;105;104;0;1.0;True;3
105;149;105;232;0;1.0;True;4
105;149;105;209;0;1.0;True;5
105;149;105;228;0;1.0;True;6
105;149;105;210;0;1.0;True;7
105;149;105;171;0;1.0;True;8
105;149;105;152;0;1.0;True;9
7;150;17;389;0;0.1;False;0
17;150;17;532;0;0.7;True;1
17;150;17;132;0;0.7;True;2
17;150;17;471;0;0.7;True;3
17;150;17;385;0;0.7;True;4
17;150;17;1039;0;0.7;True;5
17;150;17;166;0;0.7;True;6
11;150;17;576;0;0.2;False;7
11;150;17;702;0;0.2;False;8
17;150;17;207;0;0.7;True;9
5;151;5;174;0;1.0;True;0
5;151;5;174;0;1.0;True;1
5;151;5;155;0;1.0;True;2
5;151;5;176;0;1.0;True;3
5;151;5;174;0;1.0;True;4
5;151;5;177;0;1.0;True;5
5;151;5;177;0;1.0;True;6
5;151;5;204;0;1.0;True;7
5;151;5;175;0;1.0;True;8
5;151;5;168;0;1.0;True;9
3;152;3;286;0;1.0;True;0
3;152;3;323;0;1.0;True;1
3;152;3;330;0;1.0;True;2
3;152;3;217;0;1.0;True;3
3;152;3;319;0;1.0;True;4
3;152;3;335;0;1.0;True;5
3;152;3;280;0;1.0;True;6
3;152;3;301;0;1.0;True;7
3;152;3;238;0;1.0;True;8
3;152;3;207;0;1.0;True;9
1;153;1;326;0;1.0;True;0
1;153;1;209;0;1.0;True;1
1;153;1;159;0;1.0;True;2
1;153;1;240;0;1.0;True;3
1;153;1;191;0;1.0;True;4
